origin_region_id,destination_city_id,industry_group_id,year,compute_condition,inflow_2025,inflow_sim,log_inflow_sim,relative_cost_change,cost_ref,cost_now
chugoku_outside,tokyo,metal,2025,quantum_enabled,343,352.8375869141636,5.8660078573301195,-0.0027794493053787234,11230.655777599999,11199.440739200001
chugoku_outside,tokyo,chem_polymer,2025,classical_only,318,326.19168,5.787485184036987,0.0,10575.1537185,10575.1537185
chugoku_outside,tokyo,chem_polymer,2025,quantum_enabled,318,326.31191325634853,5.787853713065645,-0.0021508810751573034,10575.1537185,10552.407820499999
chugoku_outside,tokyo,inorganic,2025,classical_only,251,257.46576,5.550886740388594,0.0,12008.603855360001,12008.603855360001
chugoku_outside,tokyo,inorganic,2025,quantum_enabled,251,257.5282478955881,5.5511294146525145,-0.0015175819786798566,12008.603855360001,11990.379814560001
chugoku_outside,osaka,metal,2025,classical_only,347,355.69581999999997,5.874075927409398,0.0,4793.572588,4793.572588
chugoku_outside,osaka,metal,2025,quantum_enabled,347,355.94069332746085,5.8747641251972835,-0.002779449305378816,4793.572588,4780.2490960000005
chugoku_outside,osaka,chem_polymer,2025,classical_only,344,352.743792,5.865741991712009,0.0,4513.78512375,4513.78512375
chugoku_outside,osaka,chem_polymer,2025,quantum_enabled,344,352.90708609342073,5.866204810086945,-0.002150881075157308,4513.78512375,4504.076508749999
chugoku_outside,osaka,inorganic,2025,classical_only,268,274.620136,5.615388819123255,0.0,5125.6235968,5125.6235968
chugoku_outside,osaka,inorganic,2025,quantum_enabled,268,274.7015430950512,5.615685210468237,-0.001517581978679783,5125.6235968,5117.845042800001
chugoku_outside,sapporo,metal,2025,classical_only,65,65.65988,4.184488084475066,0.0,18489.494268,18489.494268
chugoku_outside,sapporo,metal,2025,quantum_enabled,65,65.69025597033709,4.184950603537635,-0.002779449305378872,18489.494268,18438.103656
chugoku_outside,sapporo,chem_polymer,2025,classical_only,62,62.60264000000001,4.136807449740779,0.0,17410.31404875,17410.31404875
chugoku_outside,sapporo,chem_polymer,2025,quantum_enabled,62,62.62103767173266,4.137101286692498,-0.0021508810751571963,17410.31404875,17372.86653375
chugoku_outside,sapporo,inorganic,2025,classical_only,59,59.598968,4.087638258485149,0.0,19770.262444800002,19770.262444800002
chugoku_outside,sapporo,inorganic,2025,quantum_enabled,59,59.61100818666187,4.087840258134641,-0.0015175819786799867,19770.262444800002,19740.2594508
chugoku_outside,sendai,metal,2025,classical_only,93,93.966084,4.542933908652314,0.0,15750.309932,15750.309932
chugoku_outside,sendai,metal,2025,quantum_enabled,93,94.01499727095273,4.543454314979652,-0.0027794493053789147,15750.309932,15706.532744
chugoku_outside,sendai,chem_polymer,2025,classical_only,82,82.83574399999999,4.416859659060795,0.0,14831.00826375,14831.00826375
chugoku_outside,sendai,chem_polymer,2025,quantum_enabled,82,82.86380639935825,4.417198373312692,-0.0021508810751572644,14831.00826375,14799.10852875
chugoku_outside,sendai,inorganic,2025,classical_only,60,60.61152,4.104484974018643,0.0,16841.3346752,16841.3346752
chugoku_outside,sendai,inorganic,2025,quantum_enabled,60,60.625040317393754,4.104708014286602,-0.001517581978679899,16841.3346752,16815.7765692
chugoku_outside,nagoya,metal,2025,classical_only,248,252.789376,5.532556636073158,0.0,6163.164756,6163.164756
chugoku_outside,nagoya,metal,2025,quantum_enabled,248,252.9581714449346,5.533224144801792,-0.002779449305378921,6163.164756,6146.034552
chugoku_outside,nagoya,chem_polymer,2025,classical_only,229,232.967196,5.450897653954329,0.0,5803.43801625,5803.43801625
chugoku_outside,nagoya,chem_polymer,2025,quantum_enabled,229,233.059922776679,5.451295599799825,-0.002150881075157353,5803.43801625,5790.955511249999
chugoku_outside,nagoya,inorganic,2025,classical_only,199,202.560508,5.311038646851561,0.0,6590.0874816000005,6590.0874816000005
chugoku_outside,nagoya,inorganic,2025,quantum_enabled,199,202.61530517378796,5.311309132760839,-0.0015175819786799407,6590.0874816000005,6580.0864836
chugoku_outside,hiroshima,metal,2025,classical_only,283,286.222804,5.656770542494654,0.0,958.7145176,958.7145176
chugoku_outside,hiroshima,metal,2025,quantum_enabled,283,286.44078264941857,5.6575318224678455,-0.002779449305378934,958.7145176,956.0498192
chugoku_outside,hiroshima,chem_polymer,2025,classical_only,253,255.659536,5.543846621827801,0.0,902.75702475,902.75702475
chugoku_outside,hiroshima,chem_polymer,2025,quantum_enabled,253,255.77883193725737,5.5443131333251765,-0.0021508810751573585,902.75702475,900.8153017499999
chugoku_outside,hiroshima,inorganic,2025,classical_only,149,150.696812,5.015269950796876,0.0,1025.1247193600002,1025.1247193600002
chugoku_outside,hiroshima,inorganic,2025,quantum_enabled,149,150.7469282070942,5.0156024586639925,-0.0015175819786800268,1025.1247193600002,1023.56900856
chugoku_outside,fukuoka,metal,2025,classical_only,258,263.42212800000004,5.573757794892231,0.0,3834.8580704,3834.8580704
chugoku_outside,fukuoka,metal,2025,quantum_enabled,258,263.6132239816587,5.574482968220033,-0.002779449305378934,3834.8580704,3824.1992768
chugoku_outside,fukuoka,chem_polymer,2025,classical_only,270,275.59764000000007,5.618941975967862,0.0,3611.028099,3611.028099
chugoku_outside,fukuoka,chem_polymer,2025,quantum_enabled,270,275.7284757626418,5.619416598015891,-0.0021508810751573585,3611.028099,3603.2612069999996
chugoku_outside,fukuoka,inorganic,2025,classical_only,173,176.34097600000004,5.172419484405955,0.0,4100.498877440001,4100.498877440001
chugoku_outside,fukuoka,inorganic,2025,quantum_enabled,173,176.3923945173839,5.172711027662396,-0.0015175819786800268,4100.498877440001,4094.27603424
kyushu_outside,tokyo,metal,2025,classical_only,274,280.42804,5.636317150160768,0.0,15065.513848,15065.513848
kyushu_outside,tokyo,metal,2025,quantum_enabled,274,280.570302515821,5.636824326414561,-0.0027794493053788674,15065.513848,15023.640016000001
kyushu_outside,tokyo,chem_polymer,2025,classical_only,201,205.99284,5.32784141090398,0.0,14186.1818175,14186.1818175
kyushu_outside,tokyo,chem_polymer,2025,quantum_enabled,201,206.06612233178384,5.328197099478944,-0.0021508810751573815,14186.1818175,14155.669027499998
kyushu_outside,tokyo,inorganic,2025,classical_only,196,200.9588,5.303099911924425,0.0,16109.102732800002,16109.102732800002
kyushu_outside,tokyo,inorganic,2025,quantum_enabled,196,201.00672398366817,5.303338360154614,-0.0015175819786799282,16109.102732800002,16084.655848800001
kyushu_outside,osaka,metal,2025,classical_only,268,273.564752,5.611538347039689,0.0,8902.349092,8902.349092
kyushu_outside,osaka,metal,2025,quantum_enabled,268,273.72145479959045,5.612111000989033,-0.0027794493053789325,8902.349092,8877.605464
kyushu_outside,osaka,chem_polymer,2025,classical_only,244,249.85258399999998,5.520871079942057,0.0,8382.74380125,8382.74380125
kyushu_outside,osaka,chem_polymer,2025,quantum_enabled,244,249.9618835348527,5.521308440377556,-0.0021508810751572926,8382.74380125,8364.71351625
kyushu_outside,osaka,inorganic,2025,classical_only,164,167.64014399999996,5.121819682040038,0.0,9519.0152512,9519.0152512
kyushu_outside,osaka,inorganic,2025,quantum_enabled,164,167.68490645633142,5.122086661536716,-0.001517581978679824,9519.0152512,9504.5693652
kyushu_outside,sapporo,metal,2025,classical_only,62,62.60264000000001,4.136807449740779,0.0,21913.474688,21913.474688
kyushu_outside,sapporo,metal,2025,quantum_enabled,62,62.63038106619983,4.137250480922449,-0.0027794493053787924,21913.474688,21852.567296
kyushu_outside,sapporo,chem_polymer,2025,classical_only,53,53.51516000000001,3.9799649782478093,0.0,20634.44628,20634.44628
kyushu_outside,sapporo,chem_polymer,2025,quantum_enabled,53,53.530887041965016,3.9802588151995275,-0.0021508810751573334,20634.44628,20590.064039999997
kyushu_outside,sapporo,inorganic,2025,classical_only,37,37.32767200000001,3.6197349282709017,0.0,23431.422156800003,23431.422156800003
kyushu_outside,sapporo,inorganic,2025,quantum_enabled,37,37.33425871589112,3.619911369352589,-0.0015175819786798716,23431.422156800003,23395.863052800003
kyushu_outside,sendai,metal,2025,classical_only,73,73.72970799999999,4.300405811597677,0.0,18489.494268,18489.494268
kyushu_outside,sendai,metal,2025,quantum_enabled,73,73.76665344689735,4.300906779178268,-0.002779449305378872,18489.494268,18438.103656
kyushu_outside,sendai,chem_polymer,2025,classical_only,67,67.682864,4.214833031187508,0.0,17410.31404875,17410.31404875
kyushu_outside,sendai,chem_polymer,2025,quantum_enabled,67,67.705793033622,4.215171745439404,-0.0021508810751571963,17410.31404875,17372.86653375
kyushu_outside,sendai,inorganic,2025,classical_only,47,47.442175999999996,3.859511622102974,0.0,19770.262444800002,19770.262444800002
kyushu_outside,sendai,inorganic,2025,quantum_enabled,47,47.45195222950011,3.8597176670863065,-0.0015175819786799867,19770.262444800002,19740.2594508
kyushu_outside,nagoya,metal,2025,classical_only,202,205.44208,5.325164145060935,0.0,10956.737344,10956.737344
kyushu_outside,nagoya,metal,2025,quantum_enabled,202,205.5633917168292,5.325754461875187,-0.0027794493053787924,10956.737344,10926.283648
kyushu_outside,nagoya,chem_polymer,2025,classical_only,177,180.116616,5.193604507781868,0.0,10317.22314,10317.22314
kyushu_outside,nagoya,chem_polymer,2025,quantum_enabled,177,180.18946184775396,5.1940088631520664,-0.0021508810751573334,10317.22314,10295.032019999999
kyushu_outside,nagoya,inorganic,2025,classical_only,145,147.34726,4.992792113829271,0.0,11715.711078400001,11715.711078400001
kyushu_outside,nagoya,inorganic,2025,quantum_enabled,145,147.3833849614228,4.9930372526515905,-0.0015175819786798716,11715.711078400001,11697.931526400002
kyushu_outside,hiroshima,metal,2025,classical_only,190,191.80309999999997,5.256469324988171,0.0,3834.8580704,3834.8580704
kyushu_outside,hiroshima,metal,2025,quantum_enabled,190,191.92505507476304,5.2571049576737385,-0.002779449305378934,3834.8580704,3824.1992768
kyushu_outside,hiroshima,chem_polymer,2025,classical_only,182,183.72717999999998,5.21345193990448,0.0,3611.028099,3611.028099
kyushu_outside,hiroshima,chem_polymer,2025,quantum_enabled,182,183.8046542499865,5.21387353196217,-0.0021508810751573585,3611.028099,3603.2612069999996
kyushu_outside,hiroshima,inorganic,2025,classical_only,137,138.40014,4.930149054743751,0.0,4100.498877440001,4100.498877440001
kyushu_outside,hiroshima,inorganic,2025,quantum_enabled,137,138.44149384839386,4.930447809292527,-0.0015175819786800268,4100.498877440001,4094.27603424
kyushu_outside,fukuoka,metal,2025,classical_only,307,313.45191200000005,5.74764595755781,0.0,1164.1533428,1164.1533428
kyushu_outside,fukuoka,metal,2025,quantum_enabled,307,313.6793014045319,5.748371130885612,-0.0027794493053788995,1164.1533428,1160.9176376
kyushu_outside,fukuoka,chem_polymer,2025,classical_only,253,257.95778800000005,5.552795959132547,0.0,1096.204958625,1096.204958625
kyushu_outside,fukuoka,chem_polymer,2025,quantum_enabled,253,258.07366825918,5.5532450800522986,-0.0021508810751573438,1096.204958625,1093.8471521249999
kyushu_outside,fukuoka,inorganic,2025,classical_only,251,256.13244800000007,5.545694685687263,0.0,1244.79430208,1244.79430208
kyushu_outside,fukuoka,inorganic,2025,quantum_enabled,251,256.2114377523089,5.546003032308082,-0.0015175819786797987,1244.79430208,1242.9052246800002
