origin_region,city,industry_group,distance_km,car_dependency,time_cost,non_energy_cost,base_energy_cost_per_km,flow_count,energy_cost_classical,generalized_cost_classical,log_cost,car_dep_centered,car_dep_centered_log_cost,efficiency_improvement_rate,energy_cost_quantum,generalized_cost_quantum,predicted_classical,predicted_quantum,delta_flow,pct_change,scenario
京都,仙台,化学・高分子素材群,581.5,0.463,7277.5,3057.3,6.0,1,1615.4070000000002,11950.206999999999,9.388503879385361,-0.056526785714285654,-0.5307019469677559,0.015556256231014044,1590.2773147906264,11925.077314790626,3.066726582300042,3.0713314086841383,0.004604826384096317,0.0015015444841654912,low
京都,仙台,無機素材群,581.5,0.463,7277.5,3057.3,6.0,20,1615.4070000000002,11950.206999999999,9.388503879385361,-0.056526785714285654,-0.5307019469677559,0.006304335362433347,1605.2229325251778,11940.022932525177,23.61573234076895,23.628071882430312,0.012339541661361864,0.0005225136143696688,low
京都,名古屋,金属素材群,105.3,0.375,1563.4,676.4,6.0,10,236.92499999999998,2476.7250000000004,7.814692401929177,-0.14452678571428568,-1.1294323741966745,0.022314202019231566,231.63820768659355,2471.4382076865936,10.299502015888688,10.32016280114683,0.02066078525814241,0.002005998467330724,low
京都,名古屋,化学・高分子素材群,105.3,0.375,1563.4,676.4,6.0,16,236.92499999999998,2476.7250000000004,7.814692401929177,-0.14452678571428568,-1.1294323741966745,0.015556256231014044,233.23933399246698,2473.039333992467,13.99312458882112,14.007396357306982,0.014271768485862424,0.001019912914751285,low
京都,名古屋,無機素材群,105.3,0.375,1563.4,676.4,6.0,73,236.92499999999998,2476.7250000000004,7.814692401929177,-0.14452678571428568,-1.1294323741966745,0.006304335362433347,235.43134534425545,2475.2313453442557,76.55663254183779,76.58468982793413,0.028057286096341727,0.0003664905987212613,low
京都,広島,金属素材群,310.7,0.488,4028.9,1703.7,6.0,1,909.7296,6642.3296,8.801218024312828,-0.03152678571428569,-0.2774741146772194,0.022314202019231566,889.4297099227254,6622.0297099227255,1.342958147059264,1.3469595182696674,0.004001371210403448,0.00297952041109057,low
京都,広島,化学・高分子素材群,310.7,0.488,4028.9,1703.7,6.0,4,909.7296,6642.3296,8.801218024312828,-0.03152678571428569,-0.2774741146772194,0.015556256231014044,895.577613241462,6628.1776132414625,3.3776016974313614,3.38279817210031,0.005196474668948792,0.0015385102017507477,low
京都,広島,無機素材群,310.7,0.488,4028.9,1703.7,6.0,35,909.7296,6642.3296,8.801218024312828,-0.03152678571428569,-0.2774741146772194,0.006304335362433347,903.9943595124677,6636.594359512468,36.91165150179695,36.93124070163104,0.019589199834086912,0.0005307050494105705,low
京都,福岡,金属素材群,517.6,0.45,6510.9,2737.9,6.0,4,1397.52,10646.32,9.272969571518798,-0.06952678571428567,-0.6447197683340788,0.022314202019231566,1366.3354563940836,10615.135456394082,1.7017274560700286,1.706528937894552,0.004801481824523446,0.0028215339697297906,low
京都,福岡,化学・高分子素材群,517.6,0.45,6510.9,2737.9,6.0,8,1397.52,10646.32,9.272969571518798,-0.06952678571428567,-0.6447197683340788,0.015556256231014044,1375.7798207920332,10624.579820792032,3.5803685240206473,3.585558233862112,0.005189709841464829,0.0014494904104555527,low
京都,福岡,無機素材群,517.6,0.45,6510.9,2737.9,6.0,38,1397.52,10646.32,9.272969571518798,-0.06952678571428567,-0.6447197683340788,0.006304335362433347,1388.7095652442922,10637.50956524429,27.95824025887177,27.97240782605225,0.014167567180482621,0.0005067403044434079,low
兵庫,東京,金属素材群,424.4,0.395,5393.3,2272.2,6.0,1,1005.828,8671.328,9.067777229901955,-0.12452678571428566,-1.1291811520128796,0.022314202019231566,983.3837508114004,8648.883750811401,3.0487865895762973,3.0562536498953157,0.007467060319018337,0.002449190882873854,low
兵庫,東京,化学・高分子素材群,424.4,0.395,5393.3,2272.2,6.0,12,1005.828,8671.328,9.067777229901955,-0.12452678571428566,-1.1291811520128796,0.015556256231014044,990.1810819076716,8655.68108190767,7.11658188189443,7.125468008373966,0.008886126479535683,0.0012486509151455447,low
兵庫,東京,無機素材群,424.4,0.395,5393.3,2272.2,6.0,38,1005.828,8671.328,9.067777229901955,-0.12452678571428566,-1.1291811520128796,0.006304335362433347,999.4869229710744,8664.986922971075,39.400195632561584,39.417741370885466,0.017545738323882176,0.0004453210965628256,low
兵庫,大阪,金属素材群,29.2,0.307,650.3,296.0,6.0,16,53.7864,1000.0863999999999,6.907841675249872,-0.21252678571428568,-1.4681013874640418,0.022314202019231566,52.586199404512804,998.8861994045128,15.763976610852795,15.781349368996363,0.017372758143567424,0.0011020542958435407,low
兵庫,大阪,化学・高分子素材群,29.2,0.307,650.3,296.0,6.0,33,53.7864,1000.0863999999999,6.907841675249872,-0.21252678571428568,-1.4681013874640418,0.015556256231014044,52.94968497985619,999.2496849798562,36.25053020251679,36.27064247506939,0.020112272552594845,0.0005548131969445924,low
兵庫,大阪,無機素材群,29.2,0.307,650.3,296.0,6.0,128,53.7864,1000.0863999999999,6.907841675249872,-0.21252678571428568,-1.4681013874640418,0.006304335362433347,53.44731249646202,999.747312496462,126.71426597531374,126.74019339649622,0.025927421182487365,0.00020461327683134355,low
兵庫,札幌,金属素材群,1072.4,0.508,13169.2,5512.2,6.0,0,3268.6752000000006,21950.075200000003,9.996525844465559,-0.01152678571428567,-0.1152278112964731,0.022314202019231566,3195.7373212519487,21877.13732125195,0.2810339515770616,0.2819503036090712,0.0009163520320095708,0.003260645295229748,low
兵庫,札幌,化学・高分子素材群,1072.4,0.508,13169.2,5512.2,6.0,1,3268.6752000000006,21950.075200000003,9.996525844465559,-0.01152678571428567,-0.1152278112964731,0.015556256231014044,3217.826851052839,21899.22685105284,1.626554743506619,1.6293003429121142,0.002745599405495236,0.0016879846291408041,low
兵庫,札幌,無機素材群,1072.4,0.508,13169.2,5512.2,6.0,2,3268.6752000000006,21950.075200000003,9.996525844465559,-0.01152678571428567,-0.1152278112964731,0.006304335362433347,3248.0683753483318,21929.468375348333,7.696704201156294,7.70115440074125,0.004450199584955961,0.0005781954806431819,low
兵庫,仙台,金属素材群,645.3,0.483,8043.3,3376.4,6.0,2,1870.0793999999999,13289.779400000001,9.49475055262295,-0.03652678571428569,-0.34681271884625414,0.022314202019231566,1828.3500704763967,13248.050070476398,0.40134493190949294,0.40257173051699935,0.0012267986075064075,0.003056718822060676,low
兵庫,仙台,化学・高分子素材群,645.3,0.483,8043.3,3376.4,6.0,3,1870.0793999999999,13289.779400000001,9.49475055262295,-0.03652678571428569,-0.34681271884625414,0.015556256231014044,1840.9879656812589,13260.68796568126,2.731316272348702,2.7356242719247024,0.004307999576000476,0.0015772613445077012,low
兵庫,仙台,無機素材群,645.3,0.483,8043.3,3376.4,6.0,22,1870.0793999999999,13289.779400000001,9.49475055262295,-0.03652678571428569,-0.34681271884625414,0.006304335362433347,1858.2897923080218,13277.989792308023,16.243545117809074,16.252397897649573,0.008852779840498926,0.000545002939708828,low
兵庫,名古屋,金属素材群,166.3,0.495,2295.6,981.5,6.0,2,493.911,3771.011,8.235098414252246,-0.02452678571428568,-0.20198049414241864,0.022314202019231566,482.88977016647937,3759.9897701664795,2.7370976237553033,2.744912544566344,0.007814920811040516,0.0028551852674945618,low
兵庫,名古屋,化学・高分子素材群,166.3,0.495,2295.6,981.5,6.0,5,493.911,3771.011,8.235098414252246,-0.02452678571428568,-0.20198049414241864,0.015556256231014044,486.2275939286836,3763.3275939286837,7.802288787951143,7.813803137615819,0.011514349664675905,0.0014757656346247006,low
兵庫,名古屋,無機素材群,166.3,0.495,2295.6,981.5,6.0,49,493.911,3771.011,8.235098414252246,-0.02452678571428568,-0.20198049414241864,0.006304335362433347,490.7972194168052,3767.897219416805,41.49071156290931,41.511782699288084,0.021071136378772337,0.0005078518922680737,low
兵庫,広島,金属素材群,252.1,0.508,3325.8,1410.7,6.0,1,768.4008,5504.9008,8.613394029012584,-0.01152678571428567,-0.09928474724513574,0.022314202019231566,751.2545493170609,5487.754549317061,0.8132520496346616,0.8157371365086281,0.0024850868739665355,0.0030557400686329838,low
兵庫,広島,化学・高分子素材群,252.1,0.508,3325.8,1410.7,6.0,4,768.4008,5504.9008,8.613394029012584,-0.01152678571428567,-0.09928474724513574,0.015556256231014044,756.4473602670838,5492.947360267084,3.73634145391683,3.7422524824171726,0.005911028500342752,0.0015820364849540678,low
兵庫,広島,無機素材群,252.1,0.508,3325.8,1410.7,6.0,28,768.4008,5504.9008,8.613394029012584,-0.01152678571428567,-0.09928474724513574,0.006304335362433347,763.5565436640379,5500.056543664038,30.442315721293305,30.458813834729316,0.016498113436011153,0.0005419467292519839,low
兵庫,福岡,金属素材群,456.7,0.47,5780.3,2433.5,6.0,2,1287.8939999999998,9501.694,9.159225377481736,-0.049526785714285704,-0.4536269925793855,0.022314202019231566,1259.1556731046437,9472.955673104643,0.9545082426941593,0.9573069453582815,0.002798702664122188,0.0029320885236388053,low
兵庫,福岡,化学・高分子素材群,456.7,0.47,5780.3,2433.5,6.0,5,1287.8939999999998,9501.694,9.159225377481736,-0.049526785714285704,-0.4536269925793855,0.015556256231014044,1267.8591909376141,9481.659190937613,3.7363866578641773,3.742029953245833,0.005643295381655644,0.0015103617206687887,low
兵庫,福岡,無機素材群,456.7,0.47,5780.3,2433.5,6.0,17,1287.8939999999998,9501.694,9.159225377481736,-0.049526785714285704,-0.4536269925793855,0.006304335362433347,1279.774684312734,9493.574684312733,22.012261788959457,22.02380255036853,0.011540761409072786,0.0005242878500954959,low
岡山,東京,金属素材群,537.0,0.475,6744.3,2835.1,6.0,1,1530.4499999999998,11109.849999999999,9.315587381192396,-0.0445267857142857,-0.4147931631250577,0.022314202019231566,1496.299229519667,11075.699229519667,3.757999240379853,3.769215983051481,0.01121674267162831,0.00298476448614038,low
岡山,東京,化学・高分子素材群,537.0,0.475,6744.3,2835.1,6.0,8,1530.4499999999998,11109.849999999999,9.315587381192396,-0.0445267857142857,-0.4147931631250577,0.015556256231014044,1506.6419276512443,11086.041927651244,10.41088707583001,10.426904328222525,0.016017252392515502,0.0015385098575990965,low
岡山,東京,無機素材群,537.0,0.475,6744.3,2835.1,6.0,35,1530.4499999999998,11109.849999999999,9.315587381192396,-0.0445267857142857,-0.4147931631250577,0.006304335362433347,1520.8015299445638,11100.201529944563,37.660151964117,37.68022910864323,0.020077144526233326,0.0005331137416907677,low
岡山,大阪,金属素材群,144.8,0.487,2037.6,874.0,6.0,9,423.1056,3334.7056,8.112139678591111,-0.03252678571428569,-0.26386182900988747,0.022314202019231566,413.6643361661318,3325.2643361661317,6.552825907940745,6.570903576586236,0.018077668645490874,0.0027587591825969726,low
岡山,大阪,化学・高分子素材群,144.8,0.487,2037.6,874.0,6.0,24,423.1056,3334.7056,8.112139678591111,-0.03252678571428569,-0.26386182900988747,0.015556256231014044,416.52366087362304,3328.123660873623,22.522646577113797,22.55472897783728,0.032082400723481896,0.0014244507462139093,low
岡山,大阪,無機素材群,144.8,0.487,2037.6,874.0,6.0,70,423.1056,3334.7056,8.112139678591111,-0.03252678571428569,-0.26386182900988747,0.006304335362433347,420.4382004038764,3332.0382004038765,65.23250229286172,65.26456880583225,0.032066512970530425,0.0004915726339389468,low
岡山,札幌,金属素材群,1134.0,0.588,13907.4,5819.8,6.0,0,4000.7519999999995,23727.952,10.074409041449167,0.06847321428571429,0.6898271690970863,0.022314202019231566,3911.478411643155,23638.678411643155,0.3982118360082194,0.3997190883840671,0.0015072523758477008,0.0037850516723882356,low
岡山,札幌,化学・高分子素材群,1134.0,0.588,13907.4,5819.8,6.0,1,4000.7519999999995,23727.952,10.074409041449167,0.06847321428571429,0.6898271690970863,0.015556256231014044,3938.5152767712575,23665.715276771258,2.6168813970994482,2.6220610516146166,0.00517965451516833,0.0019793233735810344,low
岡山,札幌,無機素材群,1134.0,0.588,13907.4,5819.8,6.0,14,4000.7519999999995,23727.952,10.074409041449167,0.06847321428571429,0.6898271690970863,0.006304335362433347,3975.5299176900735,23702.729917690074,8.124279216099042,8.129640107750546,0.005360891651504218,0.0006598605868790298,low
岡山,仙台,金属素材群,739.7,0.562,9176.7,3848.6,6.0,1,2494.2684000000004,15519.568400000002,9.649856984072175,0.04247321428571438,0.40986044351099493,0.022314202019231566,2438.610791032215,15463.910791032216,0.5349462555287314,0.5368607766872688,0.0019145211585374078,0.0035789037473402422,low
岡山,仙台,化学・高分子素材群,739.7,0.562,9176.7,3848.6,6.0,5,2494.2684000000004,15519.568400000002,9.649856984072175,0.04247321428571438,0.40986044351099493,0.015556256231014044,2455.466921660679,15480.766921660681,4.218128262733142,4.225997376149329,0.007869113416187012,0.0018655462627132655,low
岡山,仙台,無機素材群,739.7,0.562,9176.7,3848.6,6.0,20,2494.2684000000004,15519.568400000002,9.649856984072175,0.04247321428571438,0.40986044351099493,0.006304335362433347,2478.5436955224804,15503.843695522482,16.396966693823682,16.40725353590558,0.010286842081896452,0.0006273625039301472,low
岡山,名古屋,金属素材群,278.6,0.575,3642.7,1542.8,6.0,2,961.17,6146.67,8.723665750741677,0.05547321428571428,0.4839297795478396,0.022314202019231566,939.7222584451752,6125.222258445176,2.686783109858924,2.6961750236542628,0.00939191379533888,0.003495598048415611,low
岡山,名古屋,化学・高分子素材群,278.6,0.575,3642.7,1542.8,6.0,9,961.17,6146.67,8.723665750741677,0.05547321428571428,0.4839297795478396,0.015556256231014044,946.2177931984362,6131.717793198436,9.660182723165343,9.677814341456251,0.01763161829090798,0.0018251847605974313,low
岡山,名古屋,無機素材群,278.6,0.575,3642.7,1542.8,6.0,28,961.17,6146.67,8.723665750741677,0.05547321428571428,0.4839297795478396,0.006304335362433347,955.11046197969,6140.61046197969,34.24988411018937,34.27081628115746,0.02093217096808786,0.0006111603443896185,low
岡山,広島,金属素材群,137.5,0.588,1949.5,837.3,6.0,4,485.09999999999997,3271.9,8.093126134908411,0.06847321428571429,0.5541623600768983,0.022314202019231566,474.2753806004708,3261.075380600471,2.1700484897416783,2.1772677554703312,0.007219265728652946,0.0033267762277110796,low
岡山,広島,化学・高分子素材群,137.5,0.588,1949.5,837.3,6.0,13,485.09999999999997,3271.9,8.093126134908411,0.06847321428571429,0.5541623600768983,0.015556256231014044,477.553660102335,3264.353660102335,9.77168106906483,9.788683661726806,0.017002592661976124,0.001739986450827064,low
岡山,広島,無機素材群,137.5,0.588,1949.5,837.3,6.0,44,485.09999999999997,3271.9,8.093126134908411,0.06847321428571429,0.5541623600768983,0.006304335362433347,482.0417669156835,3268.841766915684,46.87845834468287,46.90565592164871,0.027197576965839687,0.0005801721713172451,low
岡山,福岡,金属素材群,344.8,0.55,4437.2,1873.8,6.0,1,1137.8400000000001,7448.84,8.915813594552384,0.030473214285714367,0.2716934981982801,0.022314202019231566,1112.4500083744379,7423.450008374438,1.8991851605413703,1.9056206022862212,0.006435441744850889,0.003388527816327525,low
岡山,福岡,化学・高分子素材群,344.8,0.55,4437.2,1873.8,6.0,7,1137.8400000000001,7448.84,8.915813594552384,0.030473214285714367,0.2716934981982801,0.015556256231014044,1120.1394694101032,7431.139469410104,7.799592894993212,7.81334930311254,0.013756408119328434,0.0017637341210666364,low
岡山,福岡,無機素材群,344.8,0.55,4437.2,1873.8,6.0,26,1137.8400000000001,7448.84,8.915813594552384,0.030473214285714367,0.2716934981982801,0.006304335362433347,1130.666675051209,7441.666675051209,28.45775737823387,28.47470554566405,0.01694816743017924,0.0005955552717988302,low
広島県,東京,金属素材群,674.4,0.455,8393.1,3522.1,6.0,5,1841.1119999999999,13756.312,9.529253052306869,-0.06452678571428566,-0.6148920697234079,0.022314202019231566,1800.0290548919686,13715.22905489197,3.454635501400523,3.4645899197930357,0.009954418392512654,0.0028814670573717813,low
広島県,東京,化学・高分子素材群,674.4,0.455,8393.1,3522.1,6.0,6,1841.1119999999999,13756.312,9.529253052306869,-0.06452678571428566,-0.6148920697234079,0.015556256231014044,1812.471189978005,13727.671189978006,6.2560642725479765,6.265331172534874,0.00926689998689767,0.0014812667490584199,low
広島県,東京,無機素材群,674.4,0.455,8393.1,3522.1,6.0,21,1841.1119999999999,13756.312,9.529253052306869,-0.06452678571428566,-0.6148920697234079,0.006304335362433347,1829.5050125121995,13744.7050125122,16.867926859959542,16.876646252889262,0.008719392929720016,0.0005169214333278731,low
広島県,大阪,金属素材群,281.2,0.468,3674.1,1555.9,6.0,4,789.6096,6019.6096,8.702777685701644,-0.05152678571428565,-0.4484261609302154,0.022314202019231566,771.9900918692754,6001.990091869276,4.1413416396817375,4.153084370669675,0.011742730987937655,0.002835489561020637,low
広島県,大阪,化学・高分子素材群,281.2,0.468,3674.1,1555.9,6.0,14,789.6096,6019.6096,8.702777685701644,-0.05152678571428565,-0.4484261609302154,0.015556256231014044,777.3262307399315,6007.326230739932,10.223631181668887,10.23856034086497,0.014929159196082509,0.0014602599537090794,low
広島県,大阪,無機素材群,281.2,0.468,3674.1,1555.9,6.0,22,789.6096,6019.6096,8.702777685701644,-0.05152678571428565,-0.4484261609302154,0.006304335362433347,784.6316362762032,6014.631636276203,23.14031507691633,23.15205348106204,0.011738404145710035,0.0005072707137604926,low
広島県,札幌,金属素材群,1234.1,0.568,15109.2,6320.5,6.0,0,4205.8128,25635.5128,10.151733887918642,0.04847321428571427,0.4920871721206276,0.022314202019231566,4111.96344352573,25541.66344352573,0.41818464743510547,0.4197153408760724,0.0015306934409669015,0.0036603291162295402,low
広島県,札幌,化学・高分子素材群,1234.1,0.568,15109.2,6320.5,6.0,2,4205.8128,25635.5128,10.151733887918642,0.04847321428571427,0.4920871721206276,0.015556256231014044,4140.386098423521,25570.086098423522,1.7359897077563824,1.7393043789336609,0.003314671177278461,0.001909384118159542,low
広島県,札幌,無機素材群,1234.1,0.568,15109.2,6320.5,6.0,5,4205.8128,25635.5128,10.151733887918642,0.04847321428571427,0.4920871721206276,0.006304335362433347,4179.297945637185,25608.997945637188,3.9571640645593686,3.959699824365717,0.0025357598063484588,0.0006408022930004082,low
広島県,仙台,金属素材群,868.1,0.542,10717.6,4490.7,6.0,0,2823.0612,18031.3612,9.799867809742551,0.02247321428571436,0.2202345292600186,0.022314202019231566,2760.066842070546,17968.366842070543,0.5218122825964254,0.5236202795123541,0.0018079969159287002,0.0034648416226089915,low
広島県,仙台,化学・高分子素材群,868.1,0.542,10717.6,4490.7,6.0,2,2823.0612,18031.3612,9.799867809742551,0.02247321428571436,0.2202345292600186,0.015556256231014044,2779.144936616966,17987.444936616965,2.6465433092233184,2.651311174827772,0.004767865604453636,0.0018015445233174221,low
広島県,仙台,無機素材群,868.1,0.542,10717.6,4490.7,6.0,3,2823.0612,18031.3612,9.799867809742551,0.02247321428571436,0.2202345292600186,0.006304335362433347,2805.2636754465266,18013.563675446527,7.633111207481944,7.637766987519493,0.004655780037548851,0.0006099452649118062,low
広島県,名古屋,金属素材群,416.0,0.555,5292.1,2230.0,6.0,2,1385.2800000000002,8907.380000000001,9.094635425595813,0.03547321428571437,0.3226159513026094,0.022314202019231566,1354.3685822267992,8876.4685822268,2.0918445423864878,2.0990726699244036,0.007228127537915796,0.003455384657633097,low
広島県,名古屋,化学・高分子素材群,416.0,0.555,5292.1,2230.0,6.0,2,1385.2800000000002,8907.380000000001,9.094635425595813,0.03547321428571437,0.3226159513026094,0.015556256231014044,1363.730229368301,8885.830229368301,5.110443801697411,5.119640756170703,0.009196954473292607,0.0017996390979268533,low
広島県,名古屋,無機素材群,416.0,0.555,5292.1,2230.0,6.0,13,1385.2800000000002,8907.380000000001,9.094635425595813,0.03547321428571437,0.3226159513026094,0.006304335362433347,1376.5467303091286,8898.646730309129,13.89100624087306,13.899433155880832,0.008426915007772706,0.0006066453978673808,low
広島県,広島,金属素材群,5.0,0.398,360.0,175.0,6.0,22,11.940000000000001,546.94,6.304339107191786,-0.12152678571428566,-0.7661460677498871,0.022314202019231566,11.673568427890377,546.6735684278904,19.982322594400188,19.991523365874215,0.009200771474027647,0.0004604455478366692,low
広島県,広島,化学・高分子素材群,5.0,0.398,360.0,175.0,6.0,35,11.940000000000001,546.94,6.304339107191786,-0.12152678571428566,-0.7661460677498871,0.015556256231014044,11.754258300601693,546.7542583006017,36.35774752176563,36.36629289690729,0.008545375141657985,0.00023503587884651767,low
広島県,広島,無機素材群,5.0,0.398,360.0,175.0,6.0,81,11.940000000000001,546.94,6.304339107191786,-0.12152678571428566,-0.7661460677498871,0.006304335362433347,11.864726235772547,546.8647262357725,77.13659161768862,77.14305532569195,0.006463708003323632,8.379561331099056e-05,low
広島県,福岡,金属素材群,209.0,0.53,2807.5,1194.8,6.0,1,664.6200000000001,4666.92,8.448254604170156,0.01047321428571435,0.0884803808097469,0.022314202019231566,649.7895350539785,4652.089535053979,3.389858792099064,3.4004997115952613,0.010640919496197387,0.003139045060224568,low
広島県,福岡,化学・高分子素材群,209.0,0.53,2807.5,1194.8,6.0,9,664.6200000000001,4666.92,8.448254604170156,0.01047321428571435,0.0884803808097469,0.015556256231014044,654.2810009837435,4656.581000983744,7.669580205339868,7.682080210562563,0.012500005222695343,0.0016298160900634876,low
広島県,福岡,無機素材群,209.0,0.53,2807.5,1194.8,6.0,17,664.6200000000001,4666.92,8.448254604170156,0.01047321428571435,0.0884803808097469,0.006304335362433347,660.4300126314197,4662.73001263142,19.373884932526,19.3846203435052,0.010735410979201276,0.0005541176184637107,low
福岡県,東京,金属素材群,881.0,0.415,10871.5,4554.8,6.0,5,2193.69,17619.989999999998,9.77678933195312,-0.1045267857142857,-1.0219363634747782,0.022314202019231566,2144.739558172432,17571.03955817243,4.044222664111363,4.054924236063709,0.010701571952346,0.002646138168234972,low
福岡県,東京,化学・高分子素材群,881.0,0.415,10871.5,4554.8,6.0,6,2193.69,17619.989999999998,9.77678933195312,-0.1045267857142857,-1.0219363634747782,0.015556256231014044,2159.5643962685867,17585.864396268586,5.085514202240942,5.092394002163742,0.006879799922799634,0.0013528228708452011,low
福岡県,東京,無機素材群,881.0,0.415,10871.5,4554.8,6.0,15,2193.69,17619.989999999998,9.77678933195312,-0.1045267857142857,-1.0219363634747782,0.006304335362433347,2179.8602425587837,17606.160242558784,17.395482911882993,17.403814330543398,0.00833141866040421,0.000478941498928607,low
福岡県,大阪,金属素材群,485.1,0.427,6121.4,2575.6,6.0,2,1242.8262,9939.8262,9.2043048145883,-0.09252678571428569,-0.8516447392283797,0.022314202019231566,1215.0935250984062,9912.093525098406,3.774003308941749,3.78407124051767,0.010067931575921119,0.002667706080719951,low
福岡県,大阪,化学・高分子素材群,485.1,0.427,6121.4,2575.6,6.0,8,1242.8262,9939.8262,9.2043048145883,-0.09252678571428569,-0.8516447392283797,0.015556256231014044,1223.4924771821825,9920.492477182182,6.89416124244467,6.903579739198386,0.009418496753715644,0.0013661555659199877,low
福岡県,大阪,無機素材群,485.1,0.427,6121.4,2575.6,6.0,20,1242.8262,9939.8262,9.2043048145883,-0.09252678571428569,-0.8516447392283797,0.006304335362433347,1234.9910068379813,9931.991006837981,20.40246252075104,20.412287752765817,0.009825232014776475,0.00048157088904260344,low
福岡県,札幌,金属素材群,1419.5,0.527,17333.9,7247.5,6.0,1,4488.459,29069.859,10.277457143179962,0.007473214285714347,0.07680563954322946,0.022314202019231566,4388.302619118962,28969.702619118965,0.5531059481485203,0.5549871345138843,0.0018811863653639405,0.003401132046511283,low
福岡県,札幌,化学・高分子素材群,1419.5,0.527,17333.9,7247.5,6.0,3,4488.459,29069.859,10.277457143179962,0.007473214285714347,0.07680563954322946,0.015556256231014044,4418.635381713599,29000.0353817136,1.5466648336920754,1.5493947291001233,0.002729895408047911,0.0017650206745383364,low
福岡県,札幌,無機素材群,1419.5,0.527,17333.9,7247.5,6.0,2,4488.459,29069.859,10.277457143179962,0.007473214285714347,0.07680563954322946,0.006304335362433347,4460.162249203468,29041.562249203467,4.401171846646859,4.403815355921209,0.0026435092743497535,0.0006006375952722174,low
福岡県,仙台,金属素材群,1075.5,0.502,13206.2,5527.6,6.0,1,3239.406,21973.206000000002,9.997579080995541,-0.017526785714285675,-0.17522542621423395,0.022314202019231566,3167.1212400936893,21900.921240093692,0.6392407922900283,0.6413003884047536,0.0020595961147252817,0.0032219409955784356,low
福岡県,仙台,化学・高分子素材群,1075.5,0.502,13206.2,5527.6,6.0,1,3239.406,21973.206000000002,9.997579080995541,-0.017526785714285675,-0.17522542621423395,0.015556256231014044,3189.0129702277154,21922.81297022772,2.2228671155453656,2.2265718466273854,0.003704731082019741,0.0016666453231104685,low
福岡県,仙台,無機素材群,1075.5,0.502,13206.2,5527.6,6.0,7,3239.406,21973.206000000002,9.997579080995541,-0.017526785714285675,-0.17522542621423395,0.006304335362433347,3218.983698200921,21952.783698200925,8.111575713553732,8.11621613734282,0.004640423789087578,0.0005720742742170102,low
福岡県,名古屋,金属素材群,622.4,0.515,7769.3,3262.2,6.0,1,1923.216,12954.716,9.469215170718096,-0.004526785714285664,-0.04286510796030376,0.022314202019231566,1880.3009696493816,12911.800969649381,2.134753713982353,2.1417079907494134,0.006954276767060286,0.003257648281162692,low
福岡県,名古屋,化学・高分子素材群,622.4,0.515,7769.3,3262.2,6.0,3,1923.216,12954.716,9.469215170718096,-0.004526785714285664,-0.04286510796030376,0.015556256231014044,1893.297959116414,12924.797959116415,3.7356857745270187,3.7419915956611685,0.006305821134149792,0.0016879955956542363,low
福岡県,名古屋,無機素材群,622.4,0.515,7769.3,3262.2,6.0,15,1923.216,12954.716,9.469215170718096,-0.004526785714285664,-0.04286510796030376,0.006304335362433347,1911.0914013616023,12942.591401361602,13.2137994579096,13.22142135925359,0.00762190134398999,0.0005768137596055027,low
福岡県,広島,金属素材群,208.9,0.527,2807.4,1194.7,6.0,2,660.5418000000001,4662.6418,8.447337476358243,0.007473214285714347,0.06312876310457059,0.022314202019231566,645.8023368326533,4647.902336832653,2.504399419409576,2.5122124257913505,0.00781300638177429,0.003119712583073607,low
福岡県,広島,化学・高分子素材群,208.9,0.527,2807.4,1194.7,6.0,5,660.5418000000001,4662.6418,8.447337476358243,0.007473214285714347,0.06312876310457059,0.015556256231014044,650.2662425079048,4652.366242507906,4.9726799253757505,4.980731475214599,0.00805154983884826,0.001619157066144743,low
福岡県,広島,無機素材群,208.9,0.527,2807.4,1194.7,6.0,21,660.5418000000001,4662.6418,8.447337476358243,0.007473214285714347,0.06312876310457059,0.006304335362433347,656.3775229718947,4658.477522971895,22.967748287354574,22.980404875229933,0.012656587875358838,0.0005510591511631646,low
福岡県,福岡,金属素材群,5.0,0.32,360.0,175.0,6.0,57,9.600000000000001,544.6,6.300051580239659,-0.19952678571428567,-1.2570290416394252,0.022314202019231566,9.38578366061538,544.3857836606154,55.350274153116096,55.37033749465522,0.020063341539120927,0.0003624795332290401,low
福岡県,福岡,化学・高分子素材群,5.0,0.32,360.0,175.0,6.0,47,9.600000000000001,544.6,6.300051580239659,-0.19952678571428567,-1.2570290416394252,0.015556256231014044,9.450659940182266,544.4506599401823,48.54242690617304,48.55130562748771,0.008878721314665938,0.00018290641569749882,low
福岡県,福岡,無機素材群,5.0,0.32,360.0,175.0,6.0,99,9.600000000000001,544.6,6.300051580239659,-0.19952678571428567,-1.2570290416394252,0.006304335362433347,9.539478380520642,544.5394783805207,92.50775926190354,92.51397016208956,0.00621090018601933,6.713923497417473e-05,low
熊本,東京,金属素材群,885.5,0.535,10926.0,4577.5,6.0,4,2842.455,18345.955,9.817164393215835,0.015473214285714354,0.15190308833431354,0.022314202019231566,2779.0278848994253,18282.527884899424,1.6185542536027406,1.624091877894769,0.00553762429202842,0.003421339927099892,low
熊本,東京,化学・高分子素材群,885.5,0.535,10926.0,4577.5,6.0,4,2842.455,18345.955,9.817164393215835,0.015473214285714354,0.15190308833431354,0.015556256231014044,2798.237041694873,18301.737041694872,3.5372160724380497,3.5435029229004105,0.006286850462360771,0.0017773441977005147,low
