base_route_proxy_id,customer_configuration_id,customer_count,vehicle_count,seed,route_index,depot_candidate_id,eligible_depot_candidate_count,selected_depot_count,customer_count_on_route,haversine_distance_km,road_adjusted_distance_km,network_distance_km,route_proxy_distance_km,route_total_demand_kg,service_time_total_min,route_generation_method,route_proxy_limitation,scenario_id,analysis_configuration_id,charger_condition,scenario_route_proxy_id,charger_candidate_count,nearest_candidate_charger_id,nearest_charger_haversine_distance_km,nearest_charger_distance_km,maximum_charger_access_distance_km,charger_geographically_accessible,charger_public_access_known,charger_power_known,charger_connector_compatibility_known,charger_operating_status_known,assistance_candidate_charger_id,assistance_candidate_distance_km,assistance_candidate_power_kw,nominal_range_km,usable_range_km,battery_capacity_kwh,initial_soc_kwh,reserve_soc_kwh,minimum_soc_kwh,estimated_energy_kwh,base_consumption_kwh_per_km,payload_adjustment,speed_adjustment,temperature_adjustment,charging_efficiency,range_feasible,soc_feasible,energy_feasible,range_based_charging_required_proxy,charging_assisted_range_evaluated,charging_assisted_range_feasible,charger_arrival_soc_feasible,estimated_supplemental_energy_kwh_for_duration_proxy,estimated_supplemental_charging_duration_min,charging_duration_evaluated,charging_duration_feasible,charging_time_limit_min,vehicle_payload_capacity_kg,payload_utilization_ratio,payload_excess_kg,payload_feasible,travel_time_min,charging_time_total_min,waiting_time_total_min,detour_time_min,total_route_duration_min,operating_time_limit_min,time_overrun_min,operating_time_feasible,charging_time_in_operating_time_evaluation,waiting_time_status,detour_time_status,time_window_feasibility,network_mode_status,evaluation_scope
C025_V01_S001_R01,C025_S001,25,1,1,1,DEP_022,440,1,25,143.96244234921434,179.95305293651793,,179.95305293651793,464.0,254.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.,C025_V01_CHG_balanced_SPEED25_T480,C025_V01_CHG_balanced_SPEED25_T480,balanced,C025_V01_CHG_balanced_SPEED25_T480__S001_R01,106,17723_17964,0.4234325758643679,0.5292907198304598,5.0,True,False,True,True,False,17723_17964,0.5292907198304598,48.0,116.0,81.19999999999999,41.0,36.9,8.200000000000001,8.200000000000001,63.59540890776544,0.3534,Not modeled,Not modeled,Not modeled,Not modeled,False,Not evaluated,Not evaluated,True,True,False,Not evaluated,34.89540890776544,43.619261134706804,True,True,60.0,2000.0,0.232,0.0,True,431.88732704764305,0.0,0.0,0.0,685.8873270476431,480.0,205.8873270476431,False,False,Not modeled; fixed to 0,Not modeled; fixed to 0,Not evaluated,Data unavailable; baseline haversine-plus-multiplier mode used,Synthetic route-proxy constraint evaluation; not observed delivery performance
C025_V03_S006_R02,C025_S006,25,3,6,2,DEP_438,440,1,8,88.54381699961505,110.67977124951881,,110.67977124951881,133.0,83.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.,C025_V03_CHG_balanced_SPEED25_T480,C025_V03_CHG_balanced_SPEED25_T480,balanced,C025_V03_CHG_balanced_SPEED25_T480__S006_R02,106,17091_17332,1.4260319305330769,1.782539913166346,5.0,True,False,True,True,False,17091_17332,1.782539913166346,48.0,116.0,81.19999999999999,41.0,36.9,8.200000000000001,8.200000000000001,39.114231159579944,0.3534,Not modeled,Not modeled,Not modeled,Not modeled,False,Not evaluated,Not evaluated,True,True,True,Not evaluated,10.414231159579948,13.017788949474935,True,True,60.0,2000.0,0.0665,0.0,True,265.63145099884514,0.0,0.0,0.0,348.63145099884514,480.0,0.0,True,False,Not modeled; fixed to 0,Not modeled; fixed to 0,Not evaluated,Data unavailable; baseline haversine-plus-multiplier mode used,Synthetic route-proxy constraint evaluation; not observed delivery performance
C025_V03_S006_R02,C025_S006,25,3,6,2,DEP_438,440,1,8,88.54381699961505,110.67977124951881,,110.67977124951881,133.0,83.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.,C025_V03_CHG_broad_SPEED25_T480,C025_V03_CHG_broad_SPEED25_T480,broad,C025_V03_CHG_broad_SPEED25_T480__S006_R02,106,17091_17332,1.4260319305330769,1.782539913166346,10.0,True,False,True,True,False,17091_17332,1.782539913166346,48.0,116.0,81.19999999999999,41.0,36.9,8.200000000000001,8.200000000000001,39.114231159579944,0.3534,Not modeled,Not modeled,Not modeled,Not modeled,False,Not evaluated,Not evaluated,True,True,True,Not evaluated,10.414231159579948,13.017788949474935,True,True,90.0,2000.0,0.0665,0.0,True,265.63145099884514,0.0,0.0,0.0,348.63145099884514,480.0,0.0,True,False,Not modeled; fixed to 0,Not modeled; fixed to 0,Not evaluated,Data unavailable; baseline haversine-plus-multiplier mode used,Synthetic route-proxy constraint evaluation; not observed delivery performance
C025_V03_S006_R02,C025_S006,25,3,6,2,DEP_438,440,1,8,88.54381699961505,110.67977124951881,,110.67977124951881,133.0,83.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.,C025_V03_CHG_conservative_SPEED25_T480,C025_V03_CHG_conservative_SPEED25_T480,conservative,C025_V03_CHG_conservative_SPEED25_T480__S006_R02,12,62641_79563,1.8500148491280235,2.3125185614100294,3.0,True,False,True,True,True,62641_79563,2.3125185614100294,50.0,116.0,81.19999999999999,41.0,36.9,8.200000000000001,8.200000000000001,39.114231159579944,0.3534,Not modeled,Not modeled,Not modeled,Not modeled,False,Not evaluated,Not evaluated,True,True,True,Not evaluated,10.414231159579948,12.497077391495937,True,True,60.0,2000.0,0.0665,0.0,True,265.63145099884514,0.0,0.0,0.0,348.63145099884514,480.0,0.0,True,False,Not modeled; fixed to 0,Not modeled; fixed to 0,Not evaluated,Data unavailable; baseline haversine-plus-multiplier mode used,Synthetic route-proxy constraint evaluation; not observed delivery performance
C025_V03_S006_R03,C025_S006,25,3,6,3,DEP_438,440,1,10,64.56145973535139,80.70182466918924,,80.70182466918924,172.0,102.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.,C025_V03_CHG_balanced_SPEED25_T480,C025_V03_CHG_balanced_SPEED25_T480,balanced,C025_V03_CHG_balanced_SPEED25_T480__S006_R03,106,17109_17350,0.7600875441589101,0.9501094301986377,5.0,True,False,True,True,False,17109_17350,0.9501094301986377,48.0,116.0,81.19999999999999,41.0,36.9,8.200000000000001,8.200000000000001,28.520024838091476,0.3534,Not modeled,Not modeled,Not modeled,Not modeled,True,Not evaluated,Not evaluated,False,False,,Not evaluated,0.0,0.0,False,,60.0,2000.0,0.086,0.0,True,193.68437920605416,0.0,0.0,0.0,295.68437920605413,480.0,0.0,True,False,Not modeled; fixed to 0,Not modeled; fixed to 0,Not evaluated,Data unavailable; baseline haversine-plus-multiplier mode used,Synthetic route-proxy constraint evaluation; not observed delivery performance
C025_V03_S006_R03,C025_S006,25,3,6,3,DEP_438,440,1,10,64.56145973535139,80.70182466918924,,80.70182466918924,172.0,102.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.,C025_V03_CHG_broad_SPEED25_T480,C025_V03_CHG_broad_SPEED25_T480,broad,C025_V03_CHG_broad_SPEED25_T480__S006_R03,106,17109_17350,0.7600875441589101,0.9501094301986377,10.0,True,False,True,True,False,17109_17350,0.9501094301986377,48.0,116.0,81.19999999999999,41.0,36.9,8.200000000000001,8.200000000000001,28.520024838091476,0.3534,Not modeled,Not modeled,Not modeled,Not modeled,True,Not evaluated,Not evaluated,False,False,,Not evaluated,0.0,0.0,False,,90.0,2000.0,0.086,0.0,True,193.68437920605416,0.0,0.0,0.0,295.68437920605413,480.0,0.0,True,False,Not modeled; fixed to 0,Not modeled; fixed to 0,Not evaluated,Data unavailable; baseline haversine-plus-multiplier mode used,Synthetic route-proxy constraint evaluation; not observed delivery performance
C025_V03_S006_R03,C025_S006,25,3,6,3,DEP_438,440,1,10,64.56145973535139,80.70182466918924,,80.70182466918924,172.0,102.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.,C025_V03_CHG_conservative_SPEED25_T480,C025_V03_CHG_conservative_SPEED25_T480,conservative,C025_V03_CHG_conservative_SPEED25_T480__S006_R03,12,62650_79572,1.2576216292603997,1.5720270365754996,3.0,True,False,True,True,True,62650_79572,1.5720270365754996,50.0,116.0,81.19999999999999,41.0,36.9,8.200000000000001,8.200000000000001,28.520024838091476,0.3534,Not modeled,Not modeled,Not modeled,Not modeled,True,Not evaluated,Not evaluated,False,False,,Not evaluated,0.0,0.0,False,,60.0,2000.0,0.086,0.0,True,193.68437920605416,0.0,0.0,0.0,295.68437920605413,480.0,0.0,True,False,Not modeled; fixed to 0,Not modeled; fixed to 0,Not evaluated,Data unavailable; baseline haversine-plus-multiplier mode used,Synthetic route-proxy constraint evaluation; not observed delivery performance
C025_V05_S006_R01,C025_S006,25,5,6,1,DEP_438,440,1,7,56.877009785367065,71.09626223170883,,71.09626223170883,118.0,55.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.,C025_V05_CHG_balanced_SPEED25_T480,C025_V05_CHG_balanced_SPEED25_T480,balanced,C025_V05_CHG_balanced_SPEED25_T480__S006_R01,106,17098_17339,0.500903633146627,0.6261295414332837,5.0,True,False,True,True,False,17098_17339,0.6261295414332837,48.0,116.0,81.19999999999999,41.0,36.9,8.200000000000001,8.200000000000001,25.1254190726859,0.3534,Not modeled,Not modeled,Not modeled,Not modeled,True,Not evaluated,Not evaluated,False,False,,Not evaluated,0.0,0.0,False,,60.0,2000.0,0.059,0.0,True,170.6310293561012,0.0,0.0,0.0,225.6310293561012,480.0,0.0,True,False,Not modeled; fixed to 0,Not modeled; fixed to 0,Not evaluated,Data unavailable; baseline haversine-plus-multiplier mode used,Synthetic route-proxy constraint evaluation; not observed delivery performance
C025_V05_S006_R01,C025_S006,25,5,6,1,DEP_438,440,1,7,56.877009785367065,71.09626223170883,,71.09626223170883,118.0,55.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.,C025_V05_CHG_broad_SPEED25_T480,C025_V05_CHG_broad_SPEED25_T480,broad,C025_V05_CHG_broad_SPEED25_T480__S006_R01,106,17098_17339,0.500903633146627,0.6261295414332837,10.0,True,False,True,True,False,17098_17339,0.6261295414332837,48.0,116.0,81.19999999999999,41.0,36.9,8.200000000000001,8.200000000000001,25.1254190726859,0.3534,Not modeled,Not modeled,Not modeled,Not modeled,True,Not evaluated,Not evaluated,False,False,,Not evaluated,0.0,0.0,False,,90.0,2000.0,0.059,0.0,True,170.6310293561012,0.0,0.0,0.0,225.6310293561012,480.0,0.0,True,False,Not modeled; fixed to 0,Not modeled; fixed to 0,Not evaluated,Data unavailable; baseline haversine-plus-multiplier mode used,Synthetic route-proxy constraint evaluation; not observed delivery performance
C025_V05_S006_R01,C025_S006,25,5,6,1,DEP_438,440,1,7,56.877009785367065,71.09626223170883,,71.09626223170883,118.0,55.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.,C025_V05_CHG_conservative_SPEED25_T480,C025_V05_CHG_conservative_SPEED25_T480,conservative,C025_V05_CHG_conservative_SPEED25_T480__S006_R01,12,62645_79567,3.197987554882434,3.997484443603043,3.0,False,False,True,True,True,62645_79567,3.997484443603043,50.0,116.0,81.19999999999999,41.0,36.9,8.200000000000001,8.200000000000001,25.1254190726859,0.3534,Not modeled,Not modeled,Not modeled,Not modeled,True,Not evaluated,Not evaluated,False,False,,Not evaluated,0.0,0.0,False,,60.0,2000.0,0.059,0.0,True,170.6310293561012,0.0,0.0,0.0,225.6310293561012,480.0,0.0,True,False,Not modeled; fixed to 0,Not modeled; fixed to 0,Not evaluated,Data unavailable; baseline haversine-plus-multiplier mode used,Synthetic route-proxy constraint evaluation; not observed delivery performance
C025_V05_S006_R02,C025_S006,25,5,6,2,DEP_438,440,1,3,71.73150780910763,89.66438476138453,,89.66438476138453,46.0,29.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.,C025_V05_CHG_balanced_SPEED25_T480,C025_V05_CHG_balanced_SPEED25_T480,balanced,C025_V05_CHG_balanced_SPEED25_T480__S006_R02,106,62641_79563,1.8500148491280235,2.3125185614100294,5.0,True,False,True,True,True,62641_79563,2.3125185614100294,50.0,116.0,81.19999999999999,41.0,36.9,8.200000000000001,8.200000000000001,31.68739357467329,0.3534,Not modeled,Not modeled,Not modeled,Not modeled,False,Not evaluated,Not evaluated,True,True,True,Not evaluated,2.9873935746732947,3.5848722896079535,True,True,60.0,2000.0,0.023,0.0,True,215.19452342732288,0.0,0.0,0.0,244.19452342732288,480.0,0.0,True,False,Not modeled; fixed to 0,Not modeled; fixed to 0,Not evaluated,Data unavailable; baseline haversine-plus-multiplier mode used,Synthetic route-proxy constraint evaluation; not observed delivery performance
C025_V05_S006_R02,C025_S006,25,5,6,2,DEP_438,440,1,3,71.73150780910763,89.66438476138453,,89.66438476138453,46.0,29.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.,C025_V05_CHG_broad_SPEED25_T480,C025_V05_CHG_broad_SPEED25_T480,broad,C025_V05_CHG_broad_SPEED25_T480__S006_R02,106,62641_79563,1.8500148491280235,2.3125185614100294,10.0,True,False,True,True,True,62641_79563,2.3125185614100294,50.0,116.0,81.19999999999999,41.0,36.9,8.200000000000001,8.200000000000001,31.68739357467329,0.3534,Not modeled,Not modeled,Not modeled,Not modeled,False,Not evaluated,Not evaluated,True,True,True,Not evaluated,2.9873935746732947,3.5848722896079535,True,True,90.0,2000.0,0.023,0.0,True,215.19452342732288,0.0,0.0,0.0,244.19452342732288,480.0,0.0,True,False,Not modeled; fixed to 0,Not modeled; fixed to 0,Not evaluated,Data unavailable; baseline haversine-plus-multiplier mode used,Synthetic route-proxy constraint evaluation; not observed delivery performance
C025_V05_S006_R02,C025_S006,25,5,6,2,DEP_438,440,1,3,71.73150780910763,89.66438476138453,,89.66438476138453,46.0,29.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.,C025_V05_CHG_conservative_SPEED25_T480,C025_V05_CHG_conservative_SPEED25_T480,conservative,C025_V05_CHG_conservative_SPEED25_T480__S006_R02,12,62641_79563,1.8500148491280235,2.3125185614100294,3.0,True,False,True,True,True,62641_79563,2.3125185614100294,50.0,116.0,81.19999999999999,41.0,36.9,8.200000000000001,8.200000000000001,31.68739357467329,0.3534,Not modeled,Not modeled,Not modeled,Not modeled,False,Not evaluated,Not evaluated,True,True,True,Not evaluated,2.9873935746732947,3.5848722896079535,True,True,60.0,2000.0,0.023,0.0,True,215.19452342732288,0.0,0.0,0.0,244.19452342732288,480.0,0.0,True,False,Not modeled; fixed to 0,Not modeled; fixed to 0,Not evaluated,Data unavailable; baseline haversine-plus-multiplier mode used,Synthetic route-proxy constraint evaluation; not observed delivery performance
C025_V05_S006_R03,C025_S006,25,5,6,3,DEP_438,440,1,4,35.431736198426975,44.289670248033715,,44.289670248033715,82.0,43.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.,C025_V05_CHG_balanced_SPEED25_T480,C025_V05_CHG_balanced_SPEED25_T480,balanced,C025_V05_CHG_balanced_SPEED25_T480__S006_R03,106,62650_79572,1.2576216292603997,1.5720270365754996,5.0,True,False,True,True,True,62650_79572,1.5720270365754996,50.0,116.0,81.19999999999999,41.0,36.9,8.200000000000001,8.200000000000001,15.651969465655114,0.3534,Not modeled,Not modeled,Not modeled,Not modeled,True,Not evaluated,Not evaluated,False,False,,Not evaluated,0.0,0.0,False,,60.0,2000.0,0.041,0.0,True,106.29520859528091,0.0,0.0,0.0,149.2952085952809,480.0,0.0,True,False,Not modeled; fixed to 0,Not modeled; fixed to 0,Not evaluated,Data unavailable; baseline haversine-plus-multiplier mode used,Synthetic route-proxy constraint evaluation; not observed delivery performance
C025_V05_S006_R03,C025_S006,25,5,6,3,DEP_438,440,1,4,35.431736198426975,44.289670248033715,,44.289670248033715,82.0,43.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.,C025_V05_CHG_broad_SPEED25_T480,C025_V05_CHG_broad_SPEED25_T480,broad,C025_V05_CHG_broad_SPEED25_T480__S006_R03,106,62650_79572,1.2576216292603997,1.5720270365754996,10.0,True,False,True,True,True,62650_79572,1.5720270365754996,50.0,116.0,81.19999999999999,41.0,36.9,8.200000000000001,8.200000000000001,15.651969465655114,0.3534,Not modeled,Not modeled,Not modeled,Not modeled,True,Not evaluated,Not evaluated,False,False,,Not evaluated,0.0,0.0,False,,90.0,2000.0,0.041,0.0,True,106.29520859528091,0.0,0.0,0.0,149.2952085952809,480.0,0.0,True,False,Not modeled; fixed to 0,Not modeled; fixed to 0,Not evaluated,Data unavailable; baseline haversine-plus-multiplier mode used,Synthetic route-proxy constraint evaluation; not observed delivery performance
C025_V05_S006_R03,C025_S006,25,5,6,3,DEP_438,440,1,4,35.431736198426975,44.289670248033715,,44.289670248033715,82.0,43.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.,C025_V05_CHG_conservative_SPEED25_T480,C025_V05_CHG_conservative_SPEED25_T480,conservative,C025_V05_CHG_conservative_SPEED25_T480__S006_R03,12,62650_79572,1.2576216292603997,1.5720270365754996,3.0,True,False,True,True,True,62650_79572,1.5720270365754996,50.0,116.0,81.19999999999999,41.0,36.9,8.200000000000001,8.200000000000001,15.651969465655114,0.3534,Not modeled,Not modeled,Not modeled,Not modeled,True,Not evaluated,Not evaluated,False,False,,Not evaluated,0.0,0.0,False,,60.0,2000.0,0.041,0.0,True,106.29520859528091,0.0,0.0,0.0,149.2952085952809,480.0,0.0,True,False,Not modeled; fixed to 0,Not modeled; fixed to 0,Not evaluated,Data unavailable; baseline haversine-plus-multiplier mode used,Synthetic route-proxy constraint evaluation; not observed delivery performance
C025_V05_S006_R04,C025_S006,25,5,6,4,DEP_438,440,1,7,46.07142845064074,57.58928556330092,,57.58928556330092,113.0,71.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.,C025_V05_CHG_balanced_SPEED25_T480,C025_V05_CHG_balanced_SPEED25_T480,balanced,C025_V05_CHG_balanced_SPEED25_T480__S006_R04,106,17109_17350,0.7600875441589101,0.9501094301986377,5.0,True,False,True,True,False,17109_17350,0.9501094301986377,48.0,116.0,81.19999999999999,41.0,36.9,8.200000000000001,8.200000000000001,20.352053518070544,0.3534,Not modeled,Not modeled,Not modeled,Not modeled,True,Not evaluated,Not evaluated,False,False,,Not evaluated,0.0,0.0,False,,60.0,2000.0,0.0565,0.0,True,138.2142853519222,0.0,0.0,0.0,209.2142853519222,480.0,0.0,True,False,Not modeled; fixed to 0,Not modeled; fixed to 0,Not evaluated,Data unavailable; baseline haversine-plus-multiplier mode used,Synthetic route-proxy constraint evaluation; not observed delivery performance
C025_V05_S006_R04,C025_S006,25,5,6,4,DEP_438,440,1,7,46.07142845064074,57.58928556330092,,57.58928556330092,113.0,71.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.,C025_V05_CHG_broad_SPEED25_T480,C025_V05_CHG_broad_SPEED25_T480,broad,C025_V05_CHG_broad_SPEED25_T480__S006_R04,106,17109_17350,0.7600875441589101,0.9501094301986377,10.0,True,False,True,True,False,17109_17350,0.9501094301986377,48.0,116.0,81.19999999999999,41.0,36.9,8.200000000000001,8.200000000000001,20.352053518070544,0.3534,Not modeled,Not modeled,Not modeled,Not modeled,True,Not evaluated,Not evaluated,False,False,,Not evaluated,0.0,0.0,False,,90.0,2000.0,0.0565,0.0,True,138.2142853519222,0.0,0.0,0.0,209.2142853519222,480.0,0.0,True,False,Not modeled; fixed to 0,Not modeled; fixed to 0,Not evaluated,Data unavailable; baseline haversine-plus-multiplier mode used,Synthetic route-proxy constraint evaluation; not observed delivery performance
C025_V05_S006_R04,C025_S006,25,5,6,4,DEP_438,440,1,7,46.07142845064074,57.58928556330092,,57.58928556330092,113.0,71.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.,C025_V05_CHG_conservative_SPEED25_T480,C025_V05_CHG_conservative_SPEED25_T480,conservative,C025_V05_CHG_conservative_SPEED25_T480__S006_R04,12,62645_79567,2.232483616441854,2.7906045205523173,3.0,True,False,True,True,True,62645_79567,2.7906045205523173,50.0,116.0,81.19999999999999,41.0,36.9,8.200000000000001,8.200000000000001,20.352053518070544,0.3534,Not modeled,Not modeled,Not modeled,Not modeled,True,Not evaluated,Not evaluated,False,False,,Not evaluated,0.0,0.0,False,,60.0,2000.0,0.0565,0.0,True,138.2142853519222,0.0,0.0,0.0,209.2142853519222,480.0,0.0,True,False,Not modeled; fixed to 0,Not modeled; fixed to 0,Not evaluated,Data unavailable; baseline haversine-plus-multiplier mode used,Synthetic route-proxy constraint evaluation; not observed delivery performance
C025_V05_S006_R05,C025_S006,25,5,6,5,DEP_438,440,1,4,50.01444820891287,62.51806026114109,,62.51806026114109,64.0,42.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.,C025_V05_CHG_balanced_SPEED25_T480,C025_V05_CHG_balanced_SPEED25_T480,balanced,C025_V05_CHG_balanced_SPEED25_T480__S006_R05,106,17091_17332,1.4260319305330769,1.782539913166346,5.0,True,False,True,True,False,17091_17332,1.782539913166346,48.0,116.0,81.19999999999999,41.0,36.9,8.200000000000001,8.200000000000001,22.09388249628726,0.3534,Not modeled,Not modeled,Not modeled,Not modeled,True,Not evaluated,Not evaluated,False,False,,Not evaluated,0.0,0.0,False,,60.0,2000.0,0.032,0.0,True,150.0433446267386,0.0,0.0,0.0,192.0433446267386,480.0,0.0,True,False,Not modeled; fixed to 0,Not modeled; fixed to 0,Not evaluated,Data unavailable; baseline haversine-plus-multiplier mode used,Synthetic route-proxy constraint evaluation; not observed delivery performance
C025_V05_S006_R05,C025_S006,25,5,6,5,DEP_438,440,1,4,50.01444820891287,62.51806026114109,,62.51806026114109,64.0,42.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.,C025_V05_CHG_broad_SPEED25_T480,C025_V05_CHG_broad_SPEED25_T480,broad,C025_V05_CHG_broad_SPEED25_T480__S006_R05,106,17091_17332,1.4260319305330769,1.782539913166346,10.0,True,False,True,True,False,17091_17332,1.782539913166346,48.0,116.0,81.19999999999999,41.0,36.9,8.200000000000001,8.200000000000001,22.09388249628726,0.3534,Not modeled,Not modeled,Not modeled,Not modeled,True,Not evaluated,Not evaluated,False,False,,Not evaluated,0.0,0.0,False,,90.0,2000.0,0.032,0.0,True,150.0433446267386,0.0,0.0,0.0,192.0433446267386,480.0,0.0,True,False,Not modeled; fixed to 0,Not modeled; fixed to 0,Not evaluated,Data unavailable; baseline haversine-plus-multiplier mode used,Synthetic route-proxy constraint evaluation; not observed delivery performance
C025_V05_S006_R05,C025_S006,25,5,6,5,DEP_438,440,1,4,50.01444820891287,62.51806026114109,,62.51806026114109,64.0,42.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.,C025_V05_CHG_conservative_SPEED25_T480,C025_V05_CHG_conservative_SPEED25_T480,conservative,C025_V05_CHG_conservative_SPEED25_T480__S006_R05,12,62649_79571,1.9593285405385454,2.449160675673182,3.0,True,False,True,True,True,62649_79571,2.449160675673182,50.0,116.0,81.19999999999999,41.0,36.9,8.200000000000001,8.200000000000001,22.09388249628726,0.3534,Not modeled,Not modeled,Not modeled,Not modeled,True,Not evaluated,Not evaluated,False,False,,Not evaluated,0.0,0.0,False,,60.0,2000.0,0.032,0.0,True,150.0433446267386,0.0,0.0,0.0,192.0433446267386,480.0,0.0,True,False,Not modeled; fixed to 0,Not modeled; fixed to 0,Not evaluated,Data unavailable; baseline haversine-plus-multiplier mode used,Synthetic route-proxy constraint evaluation; not observed delivery performance
C025_V01_S007_R01,C025_S007,25,1,7,1,DEP_438,440,1,25,213.7074669140369,267.13433364254615,,267.13433364254615,453.0,253.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.,C025_V01_CHG_balanced_SPEED25_T480,C025_V01_CHG_balanced_SPEED25_T480,balanced,C025_V01_CHG_balanced_SPEED25_T480__S007_R01,106,17731_17972,0.21578369695853902,0.2697296211981738,5.0,True,False,True,True,False,17731_17972,0.2697296211981738,48.0,116.0,81.19999999999999,41.0,36.9,8.200000000000001,8.200000000000001,94.4052735092758,0.3534,Not modeled,Not modeled,Not modeled,Not modeled,False,Not evaluated,Not evaluated,True,True,False,Not evaluated,65.7052735092758,82.13159188659475,True,False,60.0,2000.0,0.2265,0.0,True,641.1224007421108,0.0,0.0,0.0,894.1224007421108,480.0,414.1224007421108,False,False,Not modeled; fixed to 0,Not modeled; fixed to 0,Not evaluated,Data unavailable; baseline haversine-plus-multiplier mode used,Synthetic route-proxy constraint evaluation; not observed delivery performance
C025_V01_S007_R01,C025_S007,25,1,7,1,DEP_438,440,1,25,213.7074669140369,267.13433364254615,,267.13433364254615,453.0,253.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.,C025_V01_CHG_broad_SPEED25_T480,C025_V01_CHG_broad_SPEED25_T480,broad,C025_V01_CHG_broad_SPEED25_T480__S007_R01,106,17731_17972,0.21578369695853902,0.2697296211981738,10.0,True,False,True,True,False,17731_17972,0.2697296211981738,48.0,116.0,81.19999999999999,41.0,36.9,8.200000000000001,8.200000000000001,94.4052735092758,0.3534,Not modeled,Not modeled,Not modeled,Not modeled,False,Not evaluated,Not evaluated,True,True,False,Not evaluated,65.7052735092758,82.13159188659475,True,True,90.0,2000.0,0.2265,0.0,True,641.1224007421108,0.0,0.0,0.0,894.1224007421108,480.0,414.1224007421108,False,False,Not modeled; fixed to 0,Not modeled; fixed to 0,Not evaluated,Data unavailable; baseline haversine-plus-multiplier mode used,Synthetic route-proxy constraint evaluation; not observed delivery performance
C025_V01_S007_R01,C025_S007,25,1,7,1,DEP_438,440,1,25,213.7074669140369,267.13433364254615,,267.13433364254615,453.0,253.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.,C025_V01_CHG_conservative_SPEED25_T480,C025_V01_CHG_conservative_SPEED25_T480,conservative,C025_V01_CHG_conservative_SPEED25_T480__S007_R01,12,62646_79568,2.409431512923854,3.0117893911548177,3.0,False,False,True,True,True,62646_79568,3.0117893911548177,50.0,116.0,81.19999999999999,41.0,36.9,8.200000000000001,8.200000000000001,94.4052735092758,0.3534,Not modeled,Not modeled,Not modeled,Not modeled,False,Not evaluated,Not evaluated,True,True,False,Not evaluated,65.7052735092758,78.84632821113095,False,,60.0,2000.0,0.2265,0.0,True,641.1224007421108,0.0,0.0,0.0,894.1224007421108,480.0,414.1224007421108,False,False,Not modeled; fixed to 0,Not modeled; fixed to 0,Not evaluated,Data unavailable; baseline haversine-plus-multiplier mode used,Synthetic route-proxy constraint evaluation; not observed delivery performance
