layer,scenario_id,seed,customer_count,vehicle_count,charger_condition,base_route_proxy_id,node_id,node_type,latitude,longitude,from_latitude,from_longitude,to_latitude,to_longitude
charger_candidate,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,,17708_17949,charger_candidate,35.73617983,139.795094,,,,
charger_candidate,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,,17696_17937,charger_candidate,35.72695563,139.1487259,,,,
charger_candidate,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,,17697_17938,charger_candidate,35.72407373,139.05372,,,,
charger_candidate,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,,17722_17963,charger_candidate,35.67275645,139.817309,,,,
charger_candidate,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,,62642_79564,charger_candidate,35.643322,139.756592,,,,
charger_candidate,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,,62642_95266,charger_candidate,35.643322,139.756592,,,,
charger_candidate,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,,17103_17344,charger_candidate,35.6495829,139.7584316,,,,
charger_candidate,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,,62650_79572,charger_candidate,35.74485,139.629562,,,,
charger_candidate,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,,17736_17977,charger_candidate,35.58653358,139.4113661,,,,
charger_candidate,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,,17735_17976,charger_candidate,35.54716337,139.4446901,,,,
charger_candidate,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,,62647_79569,charger_candidate,35.692211,139.42099,,,,
charger_candidate,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,,62643_79565,charger_candidate,35.647057,139.748703,,,,
charger_candidate,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,,17701_17942,charger_candidate,35.54952745,139.7882393,,,,
charger_candidate,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,,17734_17975,charger_candidate,35.80611617,139.7592771,,,,
charger_candidate,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,,17705_17946,charger_candidate,35.75247076,139.8525385,,,,
charger_candidate,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,,17704_17945,charger_candidate,35.74345496,139.8472421,,,,
charger_candidate,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,,17723_17964,charger_candidate,35.69414299,139.8140388,,,,
charger_candidate,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,,17108_17349,charger_candidate,35.63292956,139.6246462,,,,
charger_candidate,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,,17094_17335,charger_candidate,35.57866722,139.6983509,,,,
charger_candidate,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,,17085_17326,charger_candidate,35.6531421,139.3531456,,,,
charger_candidate,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,,17114_17355,charger_candidate,35.73909118,139.5085815,,,,
charger_candidate,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,,17106_17347,charger_candidate,35.67595607,139.8152868,,,,
charger_candidate,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,,17095_17336,charger_candidate,35.62645361,139.6897883,,,,
charger_candidate,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,,17088_17329,charger_candidate,35.69199698,139.3930544,,,,
charger_candidate,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,,17097_17338,charger_candidate,35.76264487,139.8642426,,,,
charger_candidate,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,,17082_17323,charger_candidate,35.65618674,139.5416882,,,,
charger_candidate,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,,17111_17352,charger_candidate,35.68621552,139.6235744,,,,
charger_candidate,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,,62644_79566,charger_candidate,35.683239,139.778061,,,,
charger_candidate,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,,17732_17973,charger_candidate,35.69069546,139.6164415,,,,
charger_candidate,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,,17089_17330,charger_candidate,35.78532126,139.2873089,,,,
charger_candidate,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,,17079_17320,charger_candidate,35.68835997,139.4783142,,,,
charger_candidate,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,,17113_17354,charger_candidate,35.73158629,139.6592666,,,,
charger_candidate,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,,17084_17325,charger_candidate,35.57209074,139.4149553,,,,
charger_candidate,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,,17098_17339,charger_candidate,35.797104,139.8023378,,,,
charger_candidate,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,,17080_17321,charger_candidate,35.74046688,139.5567219,,,,
charger_candidate,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,,17107_17348,charger_candidate,35.62588868,139.6266936,,,,
charger_candidate,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,,17703_17944,charger_candidate,35.63245359,139.7252296,,,,
